Date,RSI_14,RSI_5,RSI_7,RSI_50,ROC_12,ROC_25,ROC_200,MACD,TRIX_15,TRIX_30,MA_10,MA_20,MA_50,MA_100,MA_200,EMA_12,EMA_26,EMA_50,EMA_200,ADX,CCI,NegativeVolume,ADI,MFI,OBV,Bollinger_mavg,Bollinger_hband,Bollinger_lband,Bollinger_hband_indicator,Bollinger_lband_indicator
2014-09-15,39.902577101488376,21.42663002427706,28.181841723291882,47.96445170341795,-5.62095064952342,2.2380136138458875,-15.071972416468563,-0.07792555037178772,0.08419165369609219,0.04567448233164942,336.2730010986328,336.53799896240236,334.24380065917967,324.3506008911133,346.4449507141113,333.70026011890883,333.7781856692806,332.4190755578248,331.53239312022174,19.278940242129746,-169.54613758399924,1141.9861411413074,204226071.06585637,38.59829706690389,91342000,336.53799896240236,348.3564093523279,324.7195885724768,0.0,1.0
2014-09-16,44.32702115619674,36.96916392975393,38.59706711537432,48.910745980074054,-3.605664268036287,2.962342095038106,-15.243976879842528,-0.5460194124295867,0.06661789951717693,0.04441756193102253,334.8110015869141,336.1994995117187,334.1280010986328,324.2567010498047,346.15020080566404,332.78637544917285,333.33239486160244,332.23636709538556,331.4948569674397,20.10172333760973,-135.75598558299947,1155.6311458967325,206290442.48150685,37.815119804190935,94601900,336.1994995117187,348.6019469537732,323.79705206966423,0.0,0.0
2014-09-17,41.15667705992901,29.808209607300938,33.14805465816748,48.044537217111184,-4.436057151328533,1.4656121033560734,-17.68710837376552,-1.2064809732662525,0.04672749916284494,0.042384471220385134,333.3110015869141,335.64299926757815,334.1318011474609,324.45840118408205,345.80210083007813,331.43462538006935,332.6411063533356,331.9133723073312,331.4202812762214,20.865736211984,-133.81828240260424,1155.6311458967325,205320278.2990987,29.977761577921186,90465900,335.64299926757815,349.13813640586034,322.14786212929596,0.0,0.0
2014-09-18,42.33787907007375,34.05475527540696,35.953592225921625,48.29305195112365,-5.076232442008759,-0.39230071842763947,-17.155235760161545,-1.6304154614059598,0.026639541328984755,0.039811528926441235,331.21600036621095,335.10399932861327,334.0324011230469,324.7426013183594,345.4656008911133,330.4446830139048,332.07509847531077,331.64225966782806,331.35639788043807,21.575176738188677,-109.49537347965358,1159.1979086927101,204704563.34645024,35.561813535281914,93042800,335.10399932861327,349.3731119693109,320.8348866879156,0.0,0.0
2014-09-19,49.268988759487605,55.38041914474968,51.08843647859958,49.84032563515604,-2.2654845651272124,-0.5672051196922689,-13.866790368136432,-1.4398175050374675,0.010932353852420309,0.03733182202928654,329.7100006103516,335.0244995117188,334.10040100097655,325.05200134277345,345.19890090942386,330.57934829241464,332.0191657974521,331.6296223210199,331.3560357853513,20.94764617846948,-55.11622274149801,1159.1979086927101,208832448.619071,46.018592355908005,99929000,335.0244995117188,349.35918787143936,320.6898111519982,0.0,0.0
2014-09-22,43.23018159014428,38.5600927824068,39.374304251376046,48.25045839073656,-6.200321274795807,-2.736565881123136,-15.92392807953294,-1.8181266134609473,-0.0051899815359658244,0.03439342512934932,327.9260009765625,334.66999969482424,333.6664007568359,325.2557012939453,344.89160095214845,329.6440639397354,331.46219055319636,331.35002928882307,331.28781652380553,21.023135493421847,-98.06184936086518,1135.336572061243,208260680.97642022,40.59287962741061,96819300,334.66999969482424,349.66247999242086,319.6775193972276,0.0,0.0
2014-09-23,42.514319437108625,36.77886879762411,38.07501352028342,48.05093778390238,-6.567931081269196,-3.258300880715797,-15.828756768014651,-2.163204566862248,-0.021402482243209488,0.031035406419201952,327.3140014648437,334.15050048828124,333.0326007080078,325.41310119628906,344.5873010253906,328.7188240848242,330.8820286516864,331.0472832336854,331.21161939304943,21.093232714449044,-94.80332704662976,1132.2926975649175,207671606.6789246,40.38457891777058,94466700,334.15050048828124,349.89809529142985,318.4029056851326,0.0,0.0
2014-09-24,47.44792353533721,51.5166078991687,48.51037216167575,49.179807781177885,-4.127477079501439,-2.0648743254589066,-15.180260731074805,-2.0435578286698615,-0.03425978405797349,0.02773853905324626,327.002001953125,333.46950073242186,332.50800048828125,325.6151010131836,344.29360092163085,328.64054214178634,330.6840999704562,330.9360168894263,331.181752448393,20.74338288712777,-73.20408886922398,1132.2926975649175,209655925.41942647,38.47790697795878,97108900,333.46950073242186,349.0063835480359,317.9326179168078,0.0,0.0
2014-09-25,42.111117450826136,36.80934008470181,38.20985569455735,47.728649957340075,-2.3714957768669445,-4.124726354716269,-16.357925531054523,-2.4274976620109783,-0.047938273479457734,0.02401347015580102,326.14300231933595,332.40700073242186,331.8286004638672,325.73390106201174,343.9788008117676,327.6081499162471,330.0356475782581,330.58283946928333,331.08969513722275,20.418522333186583,-83.49425953852665,1132.2926975649175,207161931.36905974,37.95368071392874,94180100,332.40700073242186,348.04836963375425,316.7656318310895,0.0,0.0
2014-09-26,43.50588583480351,41.09388897041271,41.17979591012636,48.047479359424756,-2.4507275061916154,-2.9137040342219285,-16.651195917138693,-2.598533267995151,-0.06074503555931049,0.02008036283187231,325.3450012207031,331.5665008544922,331.2438000488281,325.99220092773436,343.6559507751465,326.9315101529903,329.53004342098546,330.29370817460864,331.01129012546016,20.723856249788437,-100.33383262697518,1132.2926975649175,210439844.7739134,37.58923683054781,97818100,331.5665008544922,347.28757393312736,315.845427775857,0.0,0.0
2014-09-29,42.31362272224427,37.63049101439533,38.81612119719187,47.72491673943465,-2.632210449787124,-2.9464064421642693,-15.795806989075507,-2.813804533629707,-0.07312486940962162,0.015905827693778102,325.13800048828125,330.705500793457,330.50700012207034,326.2833010864258,343.35410079956057,326.1451251024101,328.9589296360398,329.9614061804757,330.9198345751991,20.94317786351698,-92.53712840550862,1127.4232042858957,210800459.9723098,43.849352755255076,95893500,330.705500793457,346.5804816788227,314.83051990809133,0.0,0.0
2014-09-30,43.063138409437826,40.42974960001997,40.59065191962988,47.88416163085399,-2.6419879632532206,-3.46685436594983,-15.425573130122952,-2.900939908654607,-0.08419164515015892,0.011629680504122206,324.6059997558594,329.70850067138673,329.76059997558593,326.62450103759767,343.06005081176755,325.5751062314864,328.476046140141,329.66644917110045,330.8354581360569,21.228411448837598,-87.15862936873319,1127.4232042858957,212375756.9962153,45.049213911022484,98529700,329.70850067138673,345.02006050675845,314.396940836015,0.0,0.0
2014-10-01,38.71220816659744,27.87042410544366,31.916129771106625,46.71770595506756,-1.9852489742046435,-7.129273637330669,-17.379762772366057,-3.333415054279669,-0.09667752724785754,0.006913841728866138,323.9519989013672,328.6315002441406,328.8929998779297,326.8767010498047,342.7261508178711,324.32662703511596,327.66004208939563,329.1877645547859,330.7023689153507,21.969594265498092,-111.16255625796373,1127.4232042858957,211069185.53557223,44.79362256502849,95440600,328.6315002441406,344.2052906806622,313.05770980761906,0.0,0.0
2014-10-02,39.9584769340873,32.84496219167795,35.007346647927434,46.969170973387236,-2.8526988726298974,-7.217783537012101,-18.1402157845478,-3.5584767723221375,-0.1088496278639785,0.0019695045251999542,323.2929992675781,327.2544998168945,328.0983996582031,327.03220123291015,342.37335083007815,323.41637728542264,326.9748540577448,328.765107264877,330.58005682327865,23.24664515445843,-135.65367937297054,1127.4232042858957,214504955.1824222,37.330865293340594,98994500,327.2544998168945,341.2497867024029,313.2592129313861,0.0,0.0
2014-10-03,45.4074329299913,51.78838455050703,47.64690162711331,48.108174068073325,-0.388891902970679,-5.0820538020198756,-16.744487213752553,-3.34884270209119,-0.11754269023949858,-0.002752244665045663,322.43499755859375,326.07249908447267,327.38099975585936,327.21320098876953,342.0488008117676,323.31231773910764,326.66116044119883,328.52882816564164,330.5020462104537,22.747129164821253,-54.165372180592485,1142.7547808057059,214931150.06327906,44.745754613278244,102031900,326.07249908447267,337.081528225625,315.06346994332034,0.0,0.0
2014-10-06,44.86066687122982,49.60704750314284,46.335846523471666,47.97704666483725,-0.8615347055288461,-4.966964344463014,-18.62813941807426,-3.1895112053497883,-0.12362631084902999,-0.007279045575937951,322.2049987792969,325.0654998779297,327.3447998046875,327.459001159668,341.68000091552733,323.1411938110959,326.3307050164457,328.2806393045197,330.4194389069371,22.283292888729587,-58.76731898909315,1140.8428315866797,215269898.8860278,38.42068223382222,99741600,325.0654998779297,333.26400404442415,316.86699571143527,0.0,0.0
2014-10-07,39.863445073639966,32.8747034830627,35.36189345982274,46.72086090833093,-4.328140776556841,-7.418655743397781,-19.79047824386046,-3.44474148385234,-0.13054719883403218,-0.012014679083886563,321.5399993896484,324.42700042724607,327.27619995117186,327.67690124511716,341.288950958252,322.1933195303624,325.6380610142147,327.8374774096887,330.2857132559858,22.328692662319778,-118.13797153122954,1140.8428315866797,213179647.13083324,40.047135060883136,97376200,324.42700042724607,333.04505486072696,315.8089459937652,0.0,0.0
2014-10-08,46.850188988066236,54.086897006706415,50.38424465058712,48.23632244692694,-0.5546957759533898,-4.8082559861264755,-19.76628483021468,-3.14915551938833,-0.13411215759623302,-0.016397819005536537,320.98900146484374,323.99550170898436,327.3302001953125,327.92690124511716,340.89145095825194,322.27127224984986,325.4204277692382,327.63600818605505,330.2102336435584,22.750263164448548,-72.55655108549337,1140.8428315866797,215655843.40382096,41.17992365699985,100829000,323.99550170898436,332.03243842404436,315.95856499392437,0.0,0.0
2014-10-09,40.376414333765275,35.90961371854756,37.392012321276354,46.506566672182046,-2.552300355653357,-8.839432291028034,-21.728883002295788,-3.466413970130361,-0.13935452024168823,-0.02103165648884004,320.3330017089844,323.23800201416014,327.18739990234377,328.1130010986328,340.4537008666992,321.20953730636336,324.6759512764937,327.1549880657073,330.06256957861945,23.141721487853832,-123.51956685267083,1140.8428315866797,212854972.2809316,27.337507847341428,97241100,323.23800201416014,331.5243289740661,314.95167505425417,0.0,0.0
2014-10-10,37.35792520462914,29.24000547304,32.14174703556924,45.600561518717655,-5.12476074603072,-10.10161953378713,-21.996491701772328,-3.992966309727308,-0.14760399823819545,-0.026134196204912086,319.1510040283203,322.24800262451174,327.155400390625,328.21500122070313,340.01465087890625,319.69884151283634,323.69180782256365,326.5367538140497,329.87677301215,23.96782031533093,-188.27437617509298,1140.8428315866797,209184607.50709176,27.039708117557524,93559200,322.24800262451174,331.2018240480787,313.29418120094476,0.0,1.0
2014-10-13,33.96393364781322,22.69890599518014,26.710729848852267,44.502514131918424,-4.808492784435912,-10.483725102174695,-24.21919406851622,-4.754077695794649,-0.16019069881215536,-0.03195552919224237,317.61400451660154,321.3760025024414,327.14320068359376,328.2294012451172,339.5249508666992,317.66056008117397,322.4146377769686,325.7490384569117,329.6436709145866,25.65211412695253,-245.1410196765636,1140.8428315866797,207493771.28091693,25.899950329642664,89195300,321.3760025024414,332.62346625132193,310.12853875356086,0.0,1.0
2014-10-14,36.31013552446005,30.062284415044644,31.77464752145491,45.011236845074414,-4.610004112003225,-6.501896115665276,-22.55074156996723,-5.147837611867544,-0.1737703507051172,-0.038138406849416474,316.2010040283203,320.4035018920898,327.0364007568359,328.26340118408206,339.0761009216309,316.222012000777,321.36984961264454,325.06515450011494,329.43139555781056,27.216101237744017,-182.43092558940057,1147.7671287661908,206779050.7189036,26.881434843339335,92581100,320.4035018920898,332.59839419686637,308.2086095873133,0.0,0.0
2014-10-15,34.64256371689325,26.1457005555837,28.848954463066235,44.48772371091186,-4.925115201910824,-7.6539964323546945,-22.218266512789654,-5.5843405290570445,-0.18852654459573628,-0.04472602270200064,315.0520050048828,319.502001953125,326.90940063476563,328.2007012939453,338.63910095214845,314.6447795730733,320.22912010213037,324.3163249597458,329.1979488479886,29.27119760995468,-199.16979641334288,1147.7671287661908,209778927.49915594,25.63634448040726,87237200,319.502001953125,333.08665573463253,305.91734817161745,0.0,0.0
